ELCODE_BCD,sp_code_calc
PDDRO02070,drosrotu
PDDRO02073,drosroturotu
PDEBE01070,diosvirg
PDELG01010,elaeangu
PDELG01030,elaemult
PDELG01050,elaepung
PDELG01060,elaeumbe
PDELG01061,elaeumbeparv
PDELT02020,elatamer
PDELT02060,elatmini
PDERI041J0,arctuvau
PDERI0D010,epigrepe
PDERI0F050,gaulproc
PDERI0G010,gaylbacc
PDERI0G020,gaylbrac
PDERI0G030,gayldumo
PDERI0G031,gayldumobige
PDERI0G032,gayldumodumo
PDERI0G041,gaylfron
PDERI0K010,kalmangu
PDERI0K040,kalmlati
PDERI0K070,kalmcaro
PDERI0P010,leucaxil
PDERI0P030,leucfont
PDERI0P050,leucrace
PDERI0P060,leucrecu
PDERI0R030,lyonligu
PDERI0R031,lyonligufoli
PDERI0R032,lyonliguligu
PDERI0R040,lyonluci
PDERI0R050,lyonmari
PDERI0S020,menzpilo
PDERI0Y010,oxydarbo
PDERI10010,pierflor
PDERI15030,rhodarbo
PDERI15040,rhodatla
PDERI15070,rhodcale
PDERI150A0,rhodcane
PDERI150B0,rhodcaro
PDERI150C0,rhodcata
PDERI150J0,rhodmaxi
PDERI150N0,rhodperi
PDERI150P0,rhodprin
PDERI150U0,rhodvisc
PDERI150V0,rhodcumb
PDERI150X0,rhodxbake
PDERI18020,vaccangu
PDERI18030,vaccarbo
PDERI18090,vacccory
PDERI180A0,vacccras
PDERI180E0,vacceryt
PDERI180J0,vaccmacr
PDERI180M0,vaccmyrt
PDERI180T0,vaccpall
PDERI180Z0,vaccstam
PDERI18100,vacctene
PDERI18140,vaccvirg
PDERI18160,vaccelli
PDERI18170,vacccaes
PDERI181M0,vaccsimu
PDERI181P0,vaccform
PDERI181Q0,vaccfusc
PDERI181U0,vaccxmarg
PDERI1A010,zenopulv
PDEUP01070,acalgrac
PDEUP01073,acalgracgrac
PDEUP010D0,acalostr
PDEUP010L0,acalvirg
PDEUP010L1,acaldeam
PDEUP010L2,acalvirgrhom
PDEUP010L3,acalvirgvirg
PDEUP0D0D0,euphbomb
PDEUP0D160,chamhumi
PDEUP0D1E0,chammacu
PDEUP0D1N0,chamnuta
PDEUP0D1Z0,champoly
PDEUP0D210,champros
PDEUP0D2H0,chamverm
PDEUP0F030,cnidstim
PDEUP0H060,crotcapi
PDEUP0H061,crotcapicapi
PDEUP0H0G0,crotglan
PDEUP0H0G6,crotglansept
PDEUP0H0Q0,crotmona
PDEUP0H1Q0,crotwill
PDEUP0H1R0,crotmich
PDEUP0Q010,euphagra
PDEUP0Q0B0,euphcomm
PDEUP0Q0C0,euphcoro
PDEUP0Q0G0,euphcypa
PDEUP0Q0L0,euphesul
PDEUP0Q0L1,euphesulesul
PDEUP0Q0N0,euphexse
PDEUP0Q0Q0,euphfalc
PDEUP0Q0U0,euphheli
PDEUP0Q100,euphipec
PDEUP0Q130,euphlath
PDEUP0Q170,euphmarg
PDEUP0Q1N0,euphpepl
PDEUP0Q1T0,euphpurp
PDEUP0Q1X0,euphspat
PDEUP0Q2C0,euphcyat
PDEUP0Q2G0,euphhete
PDEUP0Q2Q0,euphpube
PDEUP0Q320,euphdent
PDEUP13040,phylcaro2
PDEUP13041,phylcarocaro
PDEUP16010,ricicomm
PDEUP1B050,stilsylv
PDEUP1B053,stilsylvsylv
PDEUP1D0C0,traguren
PDEUP1D0D0,tragurti
PDFAB02070,acaccons
PDFAB02071,acacconscons
PDFAB04030,aescindi
PDFAB05010,albijuli
PDFAB07020,alysvagi
PDFAB08040,amorfrut
PDFAB09010,amphbrac
PDFAB0D010,apioamer
PDFAB0E010,arachypo
PDFAB0F1Q0,astrcana
PDFAB0F1Q2,astrcanacana
PDFAB0F2Y0,astrdist
PDFAB0F2Y3,astrdistdist
PDFAB0F5U0,astrnegl
PDFAB0G010,baptalba
PDFAB0G012,baptalbaalba
PDFAB0G030,baptaust
PDFAB0G031,baptaustaust
PDFAB0G070,baptcine
PDFAB0G0P0,bapttinc
PDFAB0G0S0,baptalbe
PDFAB0G0X0,baptxsere
PDFAB0T050,centvirg
PDFAB0U010,cerccana
PDFAB0U011,cerccanacana
PDFAB0Z030,clitmari
PDFAB12020,corovari
PDFAB16080,crotpall
PDFAB16082,crotpallpall
PDFAB160B0,crotpurs
PDFAB160D0,crotrotu
PDFAB160D1,crotrotuvulg
PDFAB160E0,crotsagi
PDFAB160F0,crotspec
PDFAB18060,cytiscop
PDFAB18062,cytiscopscop
PDFAB1A0X0,dalelepo
PDFAB1C040,desmilli
PDFAB1D080,desmcana
PDFAB1D090,desmcane
PDFAB1D0A0,desmcili
PDFAB1D0A1,desmcilicili
PDFAB1D0A2,desmcililanc
PDFAB1D0D0,desmcusp
PDFAB1D0D3,desmcuspcusp
PDFAB1D0E0,desmfern
PDFAB1D0F0,desmflor
PDFAB1D0G0,desmglab
PDFAB1D0J0,desmglut
PDFAB1D0R0,desmlaev
PDFAB1D0T0,desmline
PDFAB1D0U0,desmmari
PDFAB1D0X0,desmnudi
PDFAB1D0Y0,desmnutt
PDFAB1D0Z0,desmobtu
PDFAB1D110,desmpani
PDFAB1D111,desmpaniepet
PDFAB1D113,desmpanipani
PDFAB1D120,desmpauc
PDFAB1D130,desmperp
PDFAB1D190,desmrotu
PDFAB1D1C0,desmsess
PDFAB1D1D0,desmstri
PDFAB1D1E0,desmtenu
PDFAB1D1K0,desmviri
PDFAB1P0K0,galaregu
PDFAB1P0P0,galavolu
PDFAB1T020,gledtria
PDFAB1V010,glycmax
PDFAB1X010,gymndioi
PDFAB24010,kummstip
PDFAB24020,kummstri
PDFAB25090,lathhirs
PDFAB250G0,lathlati
PDFAB250P0,lathpalu
PDFAB250U0,lathprat
PDFAB250V0,lathpusi
PDFAB25160,lathveno
PDFAB27010,lespangu
PDFAB27020,lespbico
PDFAB27030,lespcapi
PDFAB27040,lespcune
PDFAB27050,lespcyrt
PDFAB27070,lesphirt
PDFAB27071,lesphirtcurt
PDFAB27072,lesphirthirt
PDFAB27080,lespviol
PDFAB270A0,lespproc
PDFAB270B0,lesprepe
PDFAB270C0,lespstue
PDFAB270E0,lespthun
PDFAB270F0,lespfrut
PDFAB270G0,lespvirg
PDFAB270H0,lespxnutt
PDFAB270J0,lespxsimu
PDFAB270N0,lespxacut
PDFAB270P0,lespxbrit
PDFAB270Q0,lespxlong
PDFAB270R0,lespxnegl
PDFAB270S0,lespxoblo
PDFAB2A080,lotucorn
PDFAB2A1B0,lotutenu
PDFAB2A1H0,lotuunif
PDFAB2A1H2,acmihell
PDFAB2B340,lupipere
PDFAB2G010,mediarab
PDFAB2G050,medilupu
PDFAB2G060,medimini
PDFAB2G080,medipoly
PDFAB2G0A0,medisati
PDFAB2G0A1,medifalc
PDFAB2G0A2,medisatisati
PDFAB2H010,melialbu
PDFAB2H040,meliindi
PDFAB2H090,melioffi1
PDFAB2K0A0,mimopudi
PDFAB2K0A1,mimopudipudi
PDFAB2K0P0,mimoquad
PDFAB2K0P2,mimomicr
PDFAB330D0,phaspoly
PDFAB330D2,phaspolypoly
PDFAB3E030,puermont
PDFAB3E031,puermontloba
PDFAB3F050,rhyndiff
PDFAB3F0G0,rhyntome
PDFAB3F0G1,rhyntometome
PDFAB3G040,robihisp
PDFAB3G042,robihisphisp
PDFAB3G043,robihispkels
PDFAB3G080,robipseu
PDFAB3G0B0,robivisc
PDFAB3G0F0,robixmarg
PDFAB3M060,sesbpuni
PDFAB3U010,strohelv
PDFAB3U020,stroleio
PDFAB3U030,stroumbe
PDFAB3V010,stylbifl
PDFAB3X080,tephhisp
PDFAB3X0E0,tephpurp
PDFAB3X0K0,tephspic
PDFAB3X0N0,tephvirg
PDFAB3Z062,thermoll
PDFAB3Z0A0,thervill
PDFAB40090,trifarve
PDFAB400B0,trifaure
PDFAB400K0,trifcamp
PDFAB400U0,trifdubi
PDFAB40130,trifhirt
PDFAB40150,trifhybr
PDFAB40160,trifinca
PDFAB401Z0,trifprat
PDFAB40210,trifrefl
PDFAB40220,trifrepe
PDFAB40260,trifstri
PDFAB402C0,trifvesi
PDFAB402D0,trifvirg
PDFAB42010,ulexeuro
PDFAB43020,viciamer
PDFAB43021,viciameramer
PDFAB43050,vicicaro
PDFAB43060,vicicrac
PDFAB430B0,vicigran
PDFAB430D0,vicihirs
PDFAB430F0,vicilath
PDFAB430T0,vicisati
PDFAB430T1,vicisatinigr
PDFAB430T2,vicisatisati
PDFAB430W0,vicitetr
PDFAB430X0,vicivill
PDFAB430X2,vicivillvari
PDFAB430X3,vicivillvill
PDFAB44070,vignungu
PDFAB45010,wistflor
PDFAB45020,wistfrut
PDFAB45040,wistsine
PDFAB46010,zornbrac
PDFAB47050,chamfasc
PDFAB47051,chamfascmacr
PDFAB47053,chamfascfasc
PDFAB47060,chamnict
PDFAB47062,chamnictnict1
PDFAB4706D,chamnictnict2
PDFAB490P0,sennobtu
PDFAB49170,sennocci
PDFAB491L0,sennhebe
PDFAB491P0,sennmari
PDFAB492F0,senntora
PDFAB4S010,lablpurp
PDFAB5K010,orbepedu
PDFAB5K012,orbepedupedu
PDFAB5K013,orbepedupsor
PDFAB5K040,orbeonob
PDFAB5L010,pedicane
PDFAG01020,castdent
PDFAG01040,castpumi
PDFAG01041,castpumipumi
PDFAG01060,castxnegl
PDFAG03010,fagugran
PDFAG05020,queralba
PDFAG05060,querbico
PDFAG050A0,quercocc
PDFAG050A1,quercocccocc
PDFAG050L0,querfalc
PDFAG050P0,quergemi
PDFAG050W0,querhemi
PDFAG050Z0,querilic
PDFAG05100,querimbr
PDFAG05110,querinca
PDFAG05140,querlaev
PDFAG05150,querlaur
PDFAG05170,querlyra
PDFAG05190,quermacr
PDFAG051B0,quermari
PDFAG051C0,quermich
PDFAG051J0,quernigr
PDFAG051N0,querpago
PDFAG051P0,querpalu
PDFAG051R0,querphel
PDFAG051S0,querprin
PDFAG051X0,querrubr
PDFAG05200,quershum
PDFAG05203,quershumshum
PDFAG05230,querstel
PDFAG05290,quervelu
PDFAG052A0,quervirg
PDFAG052J0,querxbush
PDFAG05330,quermont
PDFAG05340,queracut
PDFAG05390,quermarg
PDFAG053A0,quermueh
PDFAG053E0,querxbead
PDFAG053R0,querxcadu
PDFAG053W0,querxcomp
PDFAG053X0,querxcrav
PDFAG05460,querxfern1
PDFAG05470,querxfern2
PDFAG054B0,querxgarl
PDFAG054U0,querxludo
PDFAG054Z0,querxmoul
PDFAG055E0,querxrudk
PDFAG055H0,querxsaul
PDFAG055M0,querxster
PDFAG055R0,querxsubi
PDFUM01030,fumaoffi
PDFUM02010,adlufung
PDFUM03070,coryflav
PDFUM03080,corymicr
PDFUM03081,corymicraust
PDFUM030B0,corysemp
PDFUM04010,dicecana
PDFUM04030,dicecucu
PDFUM04040,diceexim
PDGEN01010,bartpani
PDGEN01012,bartpanipani
PDGEN01013,bartpaniioda
PDGEN01030,bartvern
PDGEN01040,bartvirg
PDGEN02050,centeryt
PDGEN020C0,centpulc
PDGEN020E0,centspic
PDGEN05030,frascaro
PDGEN06040,gentandr
PDGEN06041,gentandrandr
PDGEN06060,gentaust
PDGEN06070,gentautu
PDGEN060A0,gentcate
PDGEN060B0,gentclau
PDGEN060C0,gentdeco
PDGEN060F0,gentline
PDGEN060N0,gentpube
PDGEN060Q0,gentsapo
PDGEN060U0,gentvill
PDGEN07060,gentquin
PDGEN07061,gentquinocci
PDGEN07062,gentquinquin
PDGEN08020,gentcrin
PDGEN0E010,obolvirg
PDGEN0F010,sabaangu
PDGEN0F040,sababrac
PDGEN0F060,sabacaly
PDGEN0F070,sabacamp
PDGEN0F0A0,sabadiff
PDGEN0F0B0,sabadode
PDGEN0F0E0,sabakenn
PDGEN0F0G0,sabaquad
PDGEN0F0H0,sabastel
PDGER01040,erodcicu
PDGER02070,geracaro
PDGER02072,geracarocaro
PDGER02073,geracaroconf
PDGER02080,geracolu
PDGER020B0,geradiss
PDGER020L0,geramacu
PDGER020N0,geramoll
PDGER020V0,gerapusi
PDGER020Z0,gerarobe
PDGRO02020,ribeamer
PDGRO020D0,ribecyno
PDGRO020J0,ribeglan
PDGRO020T0,ribelacu
PDGRO02120,ribemiss
PDGRO021C0,riberotu
PDGRO021D0,riberubr
PDGRO021K0,ribetris
PDGRO04010,iteavirg
PDHAL04020,myriaqua
PDHAL04060,myrihete1
PDHAL04080,myrihumi
PDHAL04090,myrilaxu
PDHAL040A0,myripinn
PDHAL040B0,myrispic
PDHAL040C0,myritene
PDHAL040H0,myrisibi
PDHAL05010,prospalu
PDHAL05012,prospalucreb
PDHAL05013,prospalupalu
PDHAL05020,prospect
PDHAL05030,prosinte
PDHAM01030,fothgard
PDHAM02020,hamavirg
PDHAM03010,liqustyr
PDHDR01010,hydrarbo
PDHDR05010,decubarb
PDHDR06020,deutscab
PDHDR09070,philcoro
PDHDR090C0,philhirs
PDHDR090E0,philinod
PDHPC01020,aescflav
PDHPC01030,aescglab
PDHPC01032,aescglabglab
PDHPC01040,aeschipp
PDHPC01060,aescpavi
PDHPC01061,aescpavipavi
PDHPC01070,aescsylv
PDHPC010B0,aescxhybr
PDHPC010E0,aescxnegl
PDHYD02010,ellinyct
PDHYD07030,hydrquad
PDHYD08020,hydrcana1
PDHYD08050,hydrmacr
PDHYD08080,hydrvirg2
PDHYD0B010,nemoaphy
PDHYD0C0F0,phacbipi
PDHYD0C1B0,phacdubi
PDHYD0C1B1,phacdubidubi
PDHYD0C1F0,phacfimb
PDHYD0C3X0,phacpurs
PDHYD0C420,phacranu
PDHYD0C530,phaccovi
PDJUG01010,caryaqua
PDJUG01020,carycord
PDJUG01040,caryglab
PDJUG01041,caryglabglab
PDJUG01042,caryglabmega
PDJUG01043,caryglabhirs
PDJUG01050,caryilli
PDJUG01060,carylaci
PDJUG01090,caryoval
PDJUG010A0,caryovat
PDJUG010B0,carypall
PDJUG010C0,carytexa
PDJUG010F0,carycaro
PDJUG010G0,caryalba
PDJUG02030,juglcine
PDJUG02080,juglnigr
PDLAM03070,agasnepe
PDLAM030E0,agasscro
PDLAM04010,ajugcham
PDLAM04030,ajugrept
PDLAM06010,blepcili
PDLAM06020,blephirs
PDLAM08010,clinarka
PDLAM08070,clinglab
PDLAM08080,calanepe
PDLAM08081,calanepeglan
PDLAM08082,calanepenepe
PDLAM08090,calasylv
PDLAM08091,calasylvasce
PDLAM0A020,clinvulg
PDLAM0C010,collcana
PDLAM0C040,collvert
PDLAM0E030,cuniorig
PDLAM0K010,glechede
PDLAM0M0F0,hedepule
PDLAM0M0P0,hedehisp
PDLAM0N080,hyptmuta
PDLAM0R010,lamialbu
PDLAM0R020,lamiampl
PDLAM0R040,lamimacu
PDLAM0R060,lamipurp
PDLAM0R061,lamipurpinci
PDLAM0R062,lamipurppurp
PDLAM0U010,leoncard
PDLAM0U011,leoncardcard
PDLAM0U020,leonmarr
PDLAM0U030,leonsibi
PDLAM0X010,lycoamer
PDLAM0X020,lycoampl
PDLAM0X030,lycoangu
PDLAM0X060,lycoeuro
PDLAM0X070,lycorube
PDLAM0X080,lycounif
PDLAM0X090,lycovirg
PDLAM0Z010,marrvulg
PDLAM11010,meehcord
PDLAM12010,melioffi2
PDLAM13010,mentaqua
PDLAM13020,mentarve
PDLAM13030,mentcana
PDLAM13060,mentspic
PDLAM13080,mentxpipe
PDLAM130A0,mentxrotu
PDLAM130D0,mentxgrac
PDLAM17030,monaclin
PDLAM17050,monadidy
PDLAM17070,monafist
PDLAM17077,monafistmoll
PDLAM17078,monabrev
PDLAM17079,monafistfist1
PDLAM1707A,monafistfist2
PDLAM17090,monamedi
PDLAM170B0,monapunc
PDLAM1A010,nepecata
PDLAM1C010,origvulg
PDLAM1D010,perifrut
PDLAM1G060,physlept
PDLAM1G090,physpurp
PDLAM1G0A0,physvirg1
PDLAM1G0A1,physvirgprae
PDLAM1G0A2,physvirgvirg1
PDLAM1M010,prunlaci
PDLAM1M020,prunvulg
PDLAM1M023,prunvulglanc
PDLAM1M024,prunvulgvulg
PDLAM1N050,pycnflex
PDLAM1N070,pycninca
PDLAM1N071,pycnincainca
PDLAM1N072,pycnincapube
PDLAM1N080,pycnmono
PDLAM1N090,pycnmont
PDLAM1N0A0,pycnmuti
PDLAM1N0D0,pycnpycn
PDLAM1N0D1,pycnpycnpycn
PDLAM1N0D2,pycnpycnviri
PDLAM1N0E0,pycnseto
PDLAM1N0F0,pycntenu
PDLAM1N0G0,pycntorr
PDLAM1N0H0,pycnvert
PDLAM1N0H2,pycnvertvert
PDLAM1N0J0,pycnvirg3
PDLAM1N0K0,pycnloom
PDLAM1N0M0,pycnbead
PDLAM1S0Y0,salvlyra
PDLAM1S170,salvoffi
PDLAM1S1C0,salvprat
PDLAM1S1F0,salvrefl
PDLAM1S1J0,salvscla
PDLAM1S1U0,salvurti
PDLAM1S1W0,salvverb
PDLAM1T030,satuhort
PDLAM1U070,scutargu
PDLAM1U0G0,scutelli
PDLAM1U0G2,scutellihirs
PDLAM1U0G3,scutellielli
PDLAM1U0J0,scutgale
PDLAM1U0M0,scutinca
PDLAM1U0M2,scutincainca
PDLAM1U0M3,scutincapunc
PDLAM1U0N0,scutinte
PDLAM1U0Q0,scutlate
PDLAM1U0Y0,scutnerv
PDLAM1U100,scutovat
PDLAM1U104,scutovatovat
PDLAM1U105,scutovatpseu
PDLAM1U106,scutovatrugo
PDLAM1U110,scutparv
PDLAM1U111,scutparvparv
PDLAM1U112,scutparvaust
PDLAM1U113,scutparvleon
PDLAM1U150,scutsaxa
PDLAM1U160,scutserr
PDLAM1X030,stacannu
PDLAM1X1S0,stacepli
PDLAM1X0H0,stacflor
PDLAM1X0P0,stacnutt
PDLAM1X0Z1,stachisp
PDLAM1X0Z4,staclati
PDLAM1X1A0,stacpilo
PDLAM1X1A1,stacaren
PDLAM1X1C0,stactenu
PDLAM1X1H0,stacaspe
PDLAM1X1J0,stachyss
PDLAM1X1K0,stacappa
PDLAM1Z010,synahisp
PDLAM20020,teuccana
PDLAM20022,teuccanaocci
PDLAM20024,teuccanavirg
PDLAM20025,teuccanacana
PDLAM21020,thympule
PDLAM22030,tricbrac
PDLAM22040,tricdich
PDLAM220D0,tricseta
PDLAR01010,akebquin
PDLAU07010,lindbenz
PDLAU07012,lindbenzpube
PDLAU07013,lindbenzbenz
PDLAU07030,lindsubc
PDLAU08010,litsaest
PDLAU0B060,perspalu
PDLAU0C010,sassalbi
PDLIM01010,floepros
PDLIN020A0,linuflor
PDLIN020E0,linuinte
PDLIN020G0,linulewi
PDLIN020G4,linulewilewi
PDLIN020K0,linumedi
PDLIN020K2,linumeditexa
PDLIN020T0,linustri
PDLIN020V0,linusulc
PDLIN020V2,linusulcsulc
PDLIN020X0,linuusit
PDLIN020Z0,linuvirg
PDLNT02020,utribifl
PDLNT02030,utricorn
PDLNT02070,utrigemi
PDLNT02090,utriinfl
PDLNT020B0,utrijunc
PDLNT020C0,utrimacr
PDLNT020F0,utrioliv
PDLNT020G0,utripurp
PDLNT020J0,utriradi
PDLNT020M0,utrisubu
PDLNT02080,utrigibb
PDLNT02110,utristri
PDLOG05020,gelssemp
PDLOG0A010,mitrpeti
PDLOG0A020,mitrsess
PDLYT01020,ammacocc
PDLYT01030,ammalati
PDLYT02080,cuphvisc
PDLYT03010,decovert
PDLYT04010,dididian
PDLYT07010,lageindi
PDLYT09010,lythalat
PDLYT09011,lythalatalat
PDLYT09012,lythlanc
PDLYT09070,lythline
PDLYT090B0,lythsali
PDLYT090D0,lythvirg
PDLYT0B030,rotaramo
PDMAG01010,lirituli
PDMAG02010,magnacum
PDMAG02030,magnfras
PDMAG02040,magngran
PDMAG02050,magnmacr
PDMAG02090,magntrip
PDMAG020A0,magnvirg
PDMAL01010,abelescu
PDMAL020N0,abuttheo
PDMAL03010,alcerose
PDMAL06030,althoffi
PDMAL07040,anodcris
PDMAL0A040,callinvo
PDMAL0A041,callinvoinvo
PDMAL0E020,gosshirs
PDMAL0H0N0,hibilaev
PDMAL0H0R0,hibimosc
PDMAL0H0R2,hibimoscmosc
PDMAL0H120,hibisyri
PDMAL0H150,hibitrio
PDMAL0M030,kostvirg
PDMAL0M032,kostvirgaqui
PDMAL0M033,kostvirgvirg
PDMAL0R030,malvmosc
PDMAL0R040,malvnegl
PDMAL0R070,malvrotu
PDMAL0R080,malvsylv
PDMAL0S060,malvhisp
PDMAL0W010,modicaro
PDMAL0X010,napadioi
PDMAL10060,sidaelli
PDMAL10061,sidaellielli
PDMAL100C0,ripaherm
PDMAL100N0,sidarhom
PDMAL100Q0,sidaspin
PDMCC01010,comppere
PDMCC02020,myriceri
PDMCC02022,morepumi
PDMCC02040,myrigale
PDMCC02060,myrihete2
PDMCC020A0,myripens
PDMLC03010,meliazed
PDMLS0H020,rhexaris
PDMLS0H050,rhexmari
PDMLS0H052,rhexmarimari
PDMLS0H053,rhexmarivent
PDMLS0H060,rhexnash
PDMLS0H090,rhexpeti
PDMLS0H0B0,rhexvirg
PDMNS03010,cocccaro
PDMNS05010,menicana
PDMNY02010,menytrif
PDMNY03010,nympaqua
PDMOL02040,mollvert
PDMON03020,monohypo
PDMON03030,monounif
PDMON04020,monoodor
PDMOR03010,broupapy
PDMOR09010,fatovill
PDMOR0A020,ficucari
PDMOR0C010,maclpomi
PDMOR0D010,morualba
PDMOR0D040,morurubr
PDMOR0D041,morurubrrubr
PDNEL01010,nelulute
PDNYC060G0,boercocc
PDNYC0A0Q0,mirajala
PDNYC0A0W0,miranyct
PDNYM04019,nuphadve
PDNYM05090,nympodor
PDNYS01010,nyssaqua
PDNYS01030,nysssylv
PDNYS01040,nyssbifl
PDOLE01020,chiovirg
PDOLE01022,chiovirgvirg
PDOLE03020,forssusp
PDOLE03030,forsviri
PDOLE04010,fraxamer
PDOLE04040,fraxcaro
PDOLE040B0,fraxnigr
PDOLE040D0,fraxpenn
PDOLE040E0,fraxprof
PDOLE040F0,fraxquad
PDOLE07010,liguamur
PDOLE07020,ligujapo
PDOLE07040,liguobtu
PDOLE07050,liguoval
PDOLE07060,liguquih
PDOLE07070,ligusine
PDOLE07080,liguvulg
PDOLE0B010,osmaamer
PDOLE0B012,cartamer
PDOLE0C010,syrivulg
PDONA04010,circalpi
PDONA04011,circalpialpi
PDONA04020,circlute
PDONA04021,circlutecana
PDONA04030,circxinte
PDONA06020,chamangu
PDONA06022,chamangucirc
PDONA06040,epilcili
PDONA06041,epilcilicili
PDONA06042,epilciliglan
PDONA06060,epilcolo
PDONA060G0,epillept
PDONA060X0,epilstri
PDONA08020,gaurbien
PDONA0B010,ludwalat
PDONA0B020,ludwalte
PDONA0B050,ludwbrev
PDONA0B070,ludwdecu
PDONA0B080,ludwglan
PDONA0B082,ludwglanglan
PDONA0B090,ludwhirt
PDONA0B0B0,ludwlept
PDONA0B0C0,ludwline
PDONA0B0H0,ludwpalu
PDONA0B0J0,ludwpepl
PDONA0B0L0,ludwpilo
PDONA0B0M0,ludwpoly
PDONA0B0N0,ludwrepe
PDONA0B0S0,ludwspha
PDONA0B0U0,ludwgran
PDONA0B0V0,ludwvirg
PDONA0C020,oenoargi
PDONA0C040,oenobien
PDONA0C0G0,oenofrut
PDONA0C0G1,oenofrutfrut
PDONA0C0G2,oenofrutglau
PDONA0C0M0,oenohumi
PDONA0C0Q0,oenolaci
PDONA0C0S0,oenolini
PDONA0C0Z0,oenoparv
PDONA0C100,oenopere
PDONA0C110,oenopilo
PDONA0C111,oenopilopilo
PDONA0C180,oenospec
PDONA0C1D0,oenotril
PDONA0C1N0,oenooake
PDONA0C1V0,oenonuta
PDONA0C290,oenoripa
PDORO02020,conoamer
PDORO03010,epifvirg
PDORO04070,orobludo
PDORO04080,orobmino
PDORO040F0,orobunif
PDORO040N0,orobripa
PDOXA01080,oxalcorn
PDOXA010C0,oxaldill
PDOXA010F0,oxalgran
PDOXA010P0,oxalpric
PDOXA010P2,oxalpriccolo
PDOXA010T0,oxalstri
PDOXA010W0,oxalviol
PDOXA010Y0,oxalmont
PDOXA01112,oxalrubr
PDPAP030A0,argemexi
PDPAP06010,chelmaju
PDPAP06012,chelmajumaju
PDPAP0C020,glauflav
PDPAP0F010,maclcord
PDPAP0H060,papadubi
PDPAP0H0D0,paparhoe
PDPAP0H0E0,papasomn
PDPAP0M010,sangcana1
PDPAP0P010,styldiph
PDPAS01080,passinca
PDPAS010A0,passlute
PDPED06030,probloui
PDPGL02050,polybarb
PDPGL02070,polybrev
PDPGL020E0,polycruc
PDPGL020E1,polycrucaqui
PDPGL020E2,polycruccruc
PDPGL020F0,polycurt
PDPGL020G0,polycymo
PDPGL020P0,polyinca
PDPGL020W0,polylute
PDPGL020Z0,polymari
PDPGL02120,polynutt
PDPGL02180,polypauc
PDPGL021B0,polypoly1
PDPGL021D0,polyramo1
PDPGL021J0,polysang
PDPGL021L0,polysene
PDPGL021S0,polyvert
PDPGL021S1,polyambi
PDPGL021S3,polyvertisoc
PDPGL021S6,polyvertvert
PDPGN02010,brunovat
PDPGN08050,erioalle
PDPGN09010,fagoescu
PDPGN0K020,polyarti
PDPGN0K090,polypoly2
PDPGN0K091,polypolypoly
PDPGN0L040,polyamph
PDPGN0L042,polyamphstip
PDPGN0L043,polyamphemer
PDPGN0L080,polyarif
PDPGN0L090,polyaube
PDPGN0L0A0,polyavic
PDPGN0L0H0,polybuxi
PDPGN0L0J0,polycaes
PDPGN0L0J2,polycaeslong
PDPGN0L0R0,fallcili
PDPGN0L0T0,polyconv
PDPGN0L0T1,polyconvconv
PDPGN0L0T2,polyconvsubu
PDPGN0L0U0,polycusp
PDPGN0L0Z0,polyerec
PDPGN0L120,polyglau
PDPGN0L160,polyhydr1
PDPGN0L170,polyhydr2
PDPGN0L190,polylapa
PDPGN0L1M0,polyorie
PDPGN0L1T0,polypens
PDPGN0L1U0,polyperf
PDPGN0L1V0,polypers
PDPGN0L200,polypunc
PDPGN0L202,polypuncpunc
PDPGN0L204,polypuncconf
PDPGN0L210,polyramo2
PDPGN0L211,polyramoprol
PDPGN0L220,polyrobu
PDPGN0L230,polysach
PDPGN0L240,polysagi
PDPGN0L250,polyscan
PDPGN0L251,polyscancris
PDPGN0L253,polyscanscan
PDPGN0L270,polyseta
PDPGN0L2B0,polytenu
PDPGN0L2F0,polyvirg1
PDPGN0L2T0,polydens
PDPGN0L300,polyraii
PDPGN0P020,rumeacet
PDPGN0P050,rumealti
PDPGN0P0C0,rumecong
PDPGN0P0E0,rumecris
PDPGN0P0N0,rumehast
PDPGN0P0W0,rumeobtu
PDPGN0P0Y0,rumeorbi
PDPGN0P120,rumepati
PDPGN0P160,rumepulc
PDPGN0P1L0,rumevert
PDPHY05010,phytamer
PDPHY05011,phytamerrigi
PDPHY05012,phytameramer
PDPLM060G0,ipomrubr
PDPLM0D070,phloampl
PDPLM0D0C0,phlobuck
PDPLM0D0E0,phlocaro
PDPLM0D0N0,phlodiva
PDPLM0D0N3,phlodivadiva
PDPLM0D0R0,phlodrum
PDPLM0D0R5,phlodrumdrum
PDPLM0D0T0,phloglab
PDPLM0D0T3,phloglabglab
PDPLM0D0T4,phloglabtrif
PDPLM0D170,phlomacu
PDPLM0D172,phlomacupyra
PDPLM0D173,phlomacumacu
PDPLM0D1D0,phloniva
PDPLM0D1D4,phlonivahent
PDPLM0D1G0,phlopani
PDPLM0D1J0,phlopilo
PDPLM0D1J6,phlopilopilo
PDPLM0D1S0,phlostol
PDPLM0D1T0,phlosubu
PDPLM0D1T2,phlosububrit
PDPLM0D1T3,phlosubusubu
PDPLM0D1T4,phlosubuaust
PDPLM0D260,phlolati
PDPLM0E0K0,polerept
PDPLM0E0K1,polereptrept
PDPLN02040,planaris
PDPLN02090,plancord
PDPLN020L0,planhete
PDPLN020R0,planlanc
PDPLN020T0,planmajo
PDPLN020U0,planmari
